"tree_id","latitude","longitude","tree_dbh","spc_common","health"
"236097","40.76078715","-73.99475446","13","honeylocust","Good"
"252934","40.76648713","-73.96846874","16","Callery pear","Good"
"240886","40.74029423","-73.97585535","7",,
"252930","40.7663465","-73.96813747","8","silver linden","Good"
"252884","40.76702948","-73.96808537","10","silver linden","Good"
"239614","40.74707069","-73.97368611","2","Japanese zelkova","Poor"
"270719","40.73740879","-74.00484196","10","Callery pear","Good"
"252606","40.76725344","-73.98439756","6","ginkgo","Poor"
"252608","40.76714561","-73.98414431","2","ginkgo","Good"
"252902","40.76641883","-73.96747484","13","London planetree","Fair"
"252885","40.76699228","-73.9679961","17","silver linden","Good"
"240890","40.73932286","-73.97660244","4",,
"241057","40.75473449","-73.96567552","10","Callery pear","Fair"
"253025","40.76570454","-73.9685529","9","silver linden","Fair"
"194693","40.73637534","-73.99849953","3","Kentucky coffeetree","Good"
"276793","40.74609851","-73.97197246","16","Callery pear","Good"
"277189","40.72550077","-74.00220336","15","pin oak","Good"
"252605","40.76733767","-73.98459536","8","honeylocust","Good"
"252607","40.76718161","-73.98429903","9","ginkgo","Poor"
"252937","40.76660795","-73.96875337","11","honeylocust","Good"
"270910","40.73553198","-74.00358966","9","ginkgo","Good"
"276764","40.74625124","-73.97331979","7","honeylocust","Good"
"252611","40.76695718","-73.98370177","5","honeylocust","Good"
"252613","40.76685605","-73.98346428","6","honeylocust","Fair"
"270911","40.73554693","-74.00348614","11","honeylocust","Good"
"277190","40.72555932","-74.00215496","27","pin oak","Good"
"252938","40.76665438","-73.96886275","12","honeylocust","Good"
"252604","40.76738085","-73.98469679","8","honeylocust","Good"
"276865","40.74612507","-73.9716393","10","honeylocust","Good"
"252614","40.76676244","-73.98324443","6","honeylocust","Good"
"276756","40.74586925","-73.97241519","8","honeylocust","Good"
"239601","40.74723017","-73.97424581","10","honeylocust","Good"
"252612","40.7669105","-73.98359216","5","honeylocust","Good"
"240969","40.74018816","-73.97627853","11","honeylocust","Good"
"241131","40.75269389","-73.96739305","8","honeylocust","Good"
"241179","40.756588","-73.96469242","8","honeylocust","Good"
"260450","40.73758923","-74.00517056","0",,
"239533","40.74555031","-73.97748068","4","Sophora","Good"
"241387","40.74370027","-73.97680217","5","Callery pear","Good"
"132197","40.73717168","-73.99840744","15","serviceberry","Poor"
"264639","40.76552242","-73.98422854","4","Norway maple","Good"
"168404","40.725581","-73.97594662","2","bald cypress","Good"
"272354","40.73681276","-74.0042063","17","willow oak","Good"
"241121","40.75342363","-73.96912506","2","honeylocust","Fair"
"241146","40.74115087","-73.97687638","11","honeylocust","Good"
"241122","40.75313525","-73.96844058","2","honeylocust","Fair"
"241370","40.75331746","-73.96948852","3","Japanese zelkova","Good"
"240888","40.73983827","-73.97622683","0",,
"272355","40.73678645","-74.00438337","11","American elm","Fair"
"195098","40.73788359","-73.98804502","4","European hornbeam","Poor"
"241120","40.75345714","-73.96920462","2","honeylocust","Fair"
"241145","40.74121197","-73.97702123","14","honeylocust","Good"
"230308","40.72943723","-74.00582262","12","honeylocust","Good"
"252888","40.76684306","-73.96763807","10","Japanese zelkova","Good"
"195051","40.73739004","-73.98840639","4","European hornbeam","Fair"
"272351","40.73685138","-74.00394635","4","Japanese zelkova","Good"
"241127","40.75291257","-73.96791208","8","pin oak","Good"
"230309","40.7294308","-74.00575241","8","honeylocust","Good"
"271882","40.72684966","-74.0010463","9","Chinese elm","Good"
"30625","40.72562744","-73.9949946","2","shingle oak","Good"
"272356","40.73677172","-74.00448254","15","willow oak","Good"
"253023","40.76561602","-73.96834337","11","honeylocust","Good"
"241178","40.75662326","-73.96477609","13","ginkgo","Good"
"241129","40.75276146","-73.96755343","7","honeylocust","Good"
"244176","40.75614416","-73.978813","3","honeylocust","Fair"
"241128","40.75287932","-73.96783315","6","pin oak","Fair"
"253835","40.72707773","-73.98765349","14","green ash","Good"
"241126","40.75294556","-73.96799037","13","willow oak","Good"
"241016","40.75472195","-73.96610245","5","littleleaf linden","Poor"
"267639","40.72727256","-74.0017697","7","ginkgo","Good"
"267640","40.72719718","-74.00183172","4","ginkgo","Good"
"252600","40.76763715","-73.98529871","4","littleleaf linden","Good"
"271884","40.72673416","-74.00114238","11","Chinese elm","Good"
"229417","40.7658157","-73.96713602","4","black locust","Fair"
"176423","40.73940835","-73.97840718","2","European hornbeam","Fair"
"230140","40.76360182","-73.96743066","4","golden raintree","Fair"
"255104","40.73771151","-74.00382505","13","white ash","Good"
"267775","40.72656239","-74.00260626","9","black locust","Fair"
"252933","40.766432","-73.96833888","4","Callery pear","Good"
"244483","40.74490232","-73.97398311","2","littleleaf linden","Good"
"241017","40.75465626","-73.96594647","3","littleleaf linden","Poor"
"252882","40.76715113","-73.96837725","17","Callery pear","Good"
"276965","40.73496226","-74.00237459","6","Callery pear","Good"
"240825","40.74274645","-73.97901855","18","Sophora","Good"
"239555","40.74515102","-73.97653589","19","Sophora","Good"
"242561","40.76811035","-73.96842722","10","Sophora","Good"
"240893","40.739096","-73.97676776","2","Sophora","Poor"
"241056","40.75466964","-73.96572269","9","Callery pear","Fair"
"240821","40.74257473","-73.97861061","2","Sophora","Good"
"235775","40.76494024","-73.99783723","3","common hackberry","Fair"
"270900","40.73537071","-74.00470635","17","Sophora","Good"
"252883","40.76708951","-73.96822941","7","Callery pear","Good"
"252967","40.76525347","-73.96832291","12","Sophora","Good"
"252968","40.76516636","-73.96838653","13","Sophora","Good"
"252931","40.76638383","-73.96822541","12","silver linden","Good"
"252932","40.7664138","-73.96829601","3","Callery pear","Good"
"239556","40.74511877","-73.97645954","10","Sophora","Good"
"267866","40.76836112","-73.98703195","8","Sophora","Fair"
"252848","40.76821153","-73.98938244","11","Sophora","Good"
"241449","40.74436876","-73.97875414","6","Sophora","Good"
"241448","40.74434085","-73.97868782","5","Sophora","Good"
"252889","40.76675678","-73.96743103","6","Callery pear","Good"
"270720","40.73733584","-74.00492302","7","Callery pear","Fair"
"276795","40.74591366","-73.97210719","9","Callery pear","Poor"
"267869","40.76814558","-73.98652042","11","Sophora","Good"
"252829","40.76738892","-73.98967545","16","Sophora","Good"
"252881","40.76718042","-73.96844753","14","Callery pear","Good"
"267865","40.76841967","-73.98717088","9","Sophora","Good"
"262315","40.73258034","-74.00485572","22","Sophora","Good"
"276791","40.74621541","-73.97188725","12","Callery pear","Good"
"252846","40.76808873","-73.98947084","7","Sophora","Good"
"267868","40.76817618","-73.98659304","3","Sophora","Good"
"244487","40.74474415","-73.97360448","0",,
"267867","40.76830258","-73.98689301","9","Sophora","Fair"
"241125","40.75297722","-73.96806551","10","Callery pear","Fair"
"276796","40.74585581","-73.97214935","10","Callery pear","Poor"
"240817","40.74240301","-73.97820266","11","Sophora","Fair"
"276792","40.74615684","-73.97192995","11","Callery pear","Poor"
"241371","40.7534343","-73.96940093","10","Callery pear","Good"
"241193","40.74083689","-73.97580546","15","Callery pear","Good"
"252957","40.76570926","-73.9688286","6","Callery pear","Good"
"252959","40.76563531","-73.96865219","3","silver linden","Good"
"232206","40.73236781","-73.98699789","2","littleleaf linden","Fair"
"252834","40.76855855","-73.988823","7","Sophora","Good"
"241033","40.74143824","-73.97846514","11","Sophora","Good"
"252966","40.76534705","-73.96825455","6","Sophora","Good"
"276757","40.74596998","-73.97265372","7","Callery pear","Good"
"241269","40.7555543","-73.9663856","10","Sophora","Good"
"252847","40.76813689","-73.98943618","5","Sophora","Good"
"276759","40.74603193","-73.97280044","7","Callery pear","Fair"
"252849","40.76826209","-73.98934604","8","Sophora","Good"
"252832","40.76805875","-73.98918695","8","Sophora","Good"
"276760","40.74605645","-73.97285849","8","Callery pear","Good"
"264092","40.7375216","-74.0032168","9","ginkgo","Good"
"267638","40.7273484","-74.0017073","7","ginkgo","Good"
"267641","40.72707992","-74.0019282","6","ginkgo","Good"
"244175","40.75618162","-73.978785","4","honeylocust","Fair"
"264088","40.73755118","-74.00284935","11","ginkgo","Good"
"230310","40.7294239","-74.00567718","3","honeylocust","Good"
"244177","40.7561086","-73.97883958","3","honeylocust","Good"
"276676","40.74522981","-73.97281195","11","honeylocust","Fair"
"241147","40.7411104","-73.97678044","11","honeylocust","Good"
"241149","40.74098207","-73.97647621","11","honeylocust","Good"
"240830","40.74298303","-73.97958058","9","ginkgo","Good"
"272357","40.73673425","-74.00473469","8","honeylocust","Good"
"310993","40.76302719","-73.9919057","0",,
"276677","40.74527022","-73.97290834","10","honeylocust","Fair"
"262311","40.73273342","-74.00437004","10","Sophora","Good"
"270781","40.73624726","-74.00514232","7","littleleaf linden","Poor"
"276758","40.74600728","-73.97274207","6","Callery pear","Fair"
"272358","40.73671068","-74.00489335","9","honeylocust","Good"
"267642","40.72696149","-74.00202564","6","pin oak","Fair"
"241174","40.75679459","-73.96518275","5","littleleaf linden","Fair"
"240887","40.73994054","-73.9761523","5","Callery pear","Poor"
"240894","40.73901342","-73.97682794","6","Callery pear","Poor"
"270846","40.73567536","-74.00499054","7","Callery pear","Good"
"267643","40.72690566","-74.00207158","5","Japanese zelkova","Good"
"252958","40.76567069","-73.9687366","8","Callery pear","Good"
"252890","40.76673079","-73.96736867","4","Callery pear","Good"
"241369","40.75317153","-73.96959793","7","Callery pear","Good"
"244478","40.74509775","-73.97445094","5",,
"244491","40.74459879","-73.97325654","3","Japanese zelkova","Good"
"241015","40.75475945","-73.96619149","0",,
"276762","40.74611454","-73.97299606","12","Callery pear","Good"
"252887","40.76687116","-73.9677055","5","Callery pear","Good"
"276765","40.74627735","-73.97338163","8","Callery pear","Fair"
"272353","40.73682591","-74.00411776","3","Callery pear","Good"
"241144","40.74152719","-73.97776854","19","Callery pear","Good"
"241010","40.75501994","-73.96681006","17","Callery pear","Good"
"252956","40.76582242","-73.96909858","9","Callery pear","Good"
"241009","40.75505744","-73.96689911","16","Callery pear","Good"
"241446","40.74421862","-73.9783973","2","Callery pear","Good"
"276761","40.74608549","-73.97292728","7","Callery pear","Poor"
"277206","40.72672181","-74.00209283","5","Japanese zelkova","Good"
"244486","40.74477546","-73.97367945","10","Callery pear","Good"
"241044","40.74090455","-73.97657507","11","honeylocust","Good"
"271887","40.72626799","-74.00153021","9","Callery pear","Good"
"264090","40.73753798","-74.00301334","11","ginkgo","Good"
"262317","40.73253359","-74.00500406","6","green ash","Fair"
"241011","40.75498244","-73.96672102","4","ginkgo","Good"
"241013","40.75488098","-73.9664801","3","ginkgo","Good"
"244484","40.74487232","-73.97391131","9","honeylocust","Good"
"252610","40.76708003","-73.98399029","2","green ash","Fair"
"244372","40.74527639","-73.97325895","11","honeylocust","Good"
"244477","40.7451255","-73.97451737","11","honeylocust","Good"
"244379","40.74549975","-73.97378814","4","ginkgo","Good"
"277203","40.72713841","-74.00175185","4","ginkgo","Good"
"241012","40.75490731","-73.96654262","11","ginkgo","Good"
"253533","40.7276255","-73.9874169","18","green ash","Good"
"253026","40.76575626","-73.96867534","15","London planetree","Fair"
"264093","40.73750424","-74.00343247","11","ash","Good"
"276763","40.74614745","-73.97307399","6","pin oak","Fair"
"241123","40.75308496","-73.96832124","11","willow oak","Good"
"271886","40.72632458","-74.00148313","7","Callery pear","Good"
"241143","40.74157884","-73.97789099","14","Callery pear","Good"
"244378","40.74547085","-73.97371966","10","honeylocust","Good"
"271885","40.7263974","-74.00142254","8","Callery pear","Good"
"277205","40.72693663","-74.001917","7","ginkgo","Good"
"244377","40.74543742","-73.97364046","5","honeylocust","Good"
"244375","40.74537256","-73.97348678","5","honeylocust","Fair"
"244376","40.74540572","-73.97356536","12","honeylocust","Fair"
"244374","40.74533992","-73.97340947","11","honeylocust","Good"
"241008","40.75512193","-73.96705225","15","honeylocust","Fair"
"239615","40.74712245","-73.97381014","5","ginkgo","Good"
"270903","40.73540778","-74.00444968","9","Sophora","Good"
"253255","40.7271343","-73.98598676","3","dawn redwood","Good"
"241007","40.75519798","-73.96723287","6","Callery pear","Good"
"267870","40.76810167","-73.98641622","11","Sophora","Good"
"252828","40.76730973","-73.98973327","13","Sophora","Good"
"252999","40.76582674","-73.96790396","13","honeylocust","Good"
"252997","40.76597364","-73.96779678","11","honeylocust","Good"
"252998","40.76589995","-73.96785054","12","honeylocust","Good"
"252935","40.76650961","-73.9685217","11","Callery pear","Good"
"253001","40.76565849","-73.96802671","9","honeylocust","Good"
"242382","40.76645797","-73.97782938","9","Sophora","Good"
"253024","40.76566628","-73.96846234","12","Sophora","Good"
"264656","40.76643501","-73.98639883","8","Sophora","Good"
"267721","40.7263784","-74.00249749","13","London planetree","Poor"
"241032","40.74132591","-73.97854706","13","Callery pear","Good"
"241051","40.74114669","-73.9771516","8","pin oak","Good"
"236031","40.76167724","-74.00006655","6","white oak","Fair"
"252845","40.7680141","-73.98952458","9","Sophora","Good"
"271888","40.72621835","-74.0015715","9","Callery pear","Good"
"264091","40.73752955","-74.00311812","4","Callery pear","Good"
"252936","40.76655978","-73.9686399","8","Callery pear","Good"
"241058","40.75478541","-73.96563849","2","Callery pear","Good"
"241060","40.75487236","-73.96557525","3","ginkgo","Good"
"244702","40.74504544","-73.97460722","4","honeylocust","Good"
"240975","40.74058308","-73.97599077","9","honeylocust","Good"
"271442","40.75878965","-73.97767438","7","honeylocust","Good"
"276679","40.74537741","-73.97316403","9","honeylocust","Fair"
"276684","40.74564082","-73.97379236","6","honeylocust","Fair"
"244490","40.74464874","-73.9733761","4","Callery pear","Good"
"244703","40.74501217","-73.97452914","9","honeylocust","Fair"
"276869","40.73439616","-74.00296154","3","Japanese zelkova","Good"
"264086","40.73756268","-74.00270653","3","Callery pear","Good"
"271883","40.72679307","-74.00109338","8","Chinese elm","Good"
"252969","40.76507518","-73.96845313","8","Sophora","Good"
"252851","40.76837525","-73.98926458","12","Sophora","Good"
"271441","40.75875631","-73.97759591","7","honeylocust","Good"
"271443","40.75881589","-73.97773614","8","honeylocust","Good"
"292883","40.76703876","-73.98754089","8","Callery pear","Good"
"262312","40.73266555","-74.00458538","4","golden raintree","Good"
"277213","40.72610035","-74.00260144","9","golden raintree","Good"
"292808","40.76692616","-73.98755455","3","pin oak","Poor"
"276815","40.73413433","-74.00288473","15","littleleaf linden","Poor"
"236189","40.76128717","-73.99442879","5","Kentucky coffeetree","Good"
"267733","40.72552836","-74.00320255","8","silver linden","Poor"
"277214","40.72603349","-74.00265687","9","golden raintree","Good"
"220700","40.74719299","-73.97689146","5","swamp white oak","Fair"
"264655","40.76639782","-73.98631037","11","Sophora","Good"
"264657","40.76649478","-73.98654099","10","Sophora","Good"
"264087","40.73755736","-74.00277255","13","London planetree","Fair"
"195141","40.73872731","-73.98743008","3","European hornbeam","Poor"
"244489","40.74468045","-73.97345202","3","littleleaf linden","Fair"
"236069","40.76107358","-73.99697774","4","Kentucky coffeetree","Poor"
"262318","40.73250512","-74.00509439","18","Sophora","Good"
"198975","40.76261638","-73.98870154","2","hardy rubber tree","Good"
"244373","40.74530862","-73.97333532","10","honeylocust","Good"
"244382","40.74559991","-73.97402544","7","honeylocust","Good"
"244712","40.7445224","-73.97337963","4","honeylocust","Good"
"270932","40.73594483","-74.00350887","5","Sophora","Good"
"244383","40.7456348","-73.97410811","7","honeylocust","Fair"
"277212","40.72634691","-74.00239705","16","London planetree","Good"
"264094","40.73749843","-74.00350459","3","ash","Good"
"208641","40.76314254","-73.98829141","4","Chinese fringetree","Good"
"241195","40.74104659","-73.97565379","7","Norway maple","Fair"
"267871","40.76802716","-73.98623939","10","Sophora","Good"
"252970","40.76498831","-73.96851657","9","Sophora","Good"
"253027","40.76579159","-73.96875896","4","Sophora","Good"
"241196","40.74114255","-73.97558439","8","Norway maple","Good"
"267728","40.72581759","-74.00296266","12","Callery pear","Good"
"206730","40.74046587","-73.98102121","5","swamp white oak","Good"
"292807","40.76689961","-73.98749136","6","Callery pear","Fair"
"264095","40.73749237","-74.00357995","3","ash","Good"
"264096","40.73748688","-74.00364813","8","ash","Good"
"228157","40.7328918","-73.98603571","13","London planetree","Good"
"276685","40.74568057","-73.97388717","8","honeylocust","Good"
"244708","40.74473637","-73.97388181","10","honeylocust","Good"
"252494","40.76697671","-73.98326808","2","pin oak","Good"
"241059","40.75483153","-73.96560495","8","Callery pear","Fair"
"244485","40.74483836","-73.97383001","19","London planetree","Fair"
"267722","40.72630319","-74.00255987","12","London planetree","Poor"
"244482","40.74493548","-73.97406251","4","littleleaf linden","Poor"
"292887","40.7668125","-73.98700292","7","pin oak","Fair"
"244479","40.74506907","-73.9743823","9","Callery pear","Good"
"252499","40.76736432","-73.9841862","9","Sophora","Good"
"252500","40.76741495","-73.98430614","10","Sophora","Fair"
"241031","40.7412275","-73.97861882","11",,
"277204","40.72698416","-74.0018781","3",,
"292804","40.76681703","-73.98729483","6","Callery pear","Good"
"228154","40.7331635","-73.98667891","10","Sophora","Fair"
"244480","40.74502719","-73.97428203","7","Callery pear","Good"
"241061","40.75491319","-73.96554556","2","Callery pear","Good"
"292805","40.76684359","-73.98735802","5","Callery pear","Fair"
"252961","40.76555275","-73.96845524","10","Sophora","Good"
"252963","40.76547298","-73.96826492","4","Sophora","Good"
"228159","40.73280972","-73.98584139","18","Sophora","Good"
"270933","40.73606988","-74.00354419","16","Sophora","Good"
"252850","40.76831265","-73.98930964","7","Sophora","Good"
"253884","40.72731885","-73.98872459","3","'Schubert' chokecherry","Good"
"48734","40.74215698","-73.98887482","3",,
"228161","40.73267114","-73.98551332","19","Sophora","Good"
"272352","40.73684033","-74.00402072","10","littleleaf linden","Fair"
"241018","40.75462648","-73.96587574","3","littleleaf linden","Poor"
"252601","40.76758135","-73.98516768","8","littleleaf linden","Fair"
"253002","40.76556081","-73.96809799","15","honeylocust","Good"
"241063","40.75501647","-73.96547044","7","ginkgo","Good"
"276868","40.7457829","-73.97188165","11","honeylocust","Poor"
"244707","40.74480424","-73.97404112","11","honeylocust","Good"
"228077","40.72621123","-74.00169343","12","swamp white oak","Fair"
"244710","40.74462341","-73.97361671","5","honeylocust","Good"
"267723","40.72623217","-74.00261879","10","honeylocust","Good"
"292809","40.76712411","-73.98802566","2","honeylocust","Good"
"271367","40.72652207","-74.00034895","10","honeylocust","Good"
"162817","40.72554689","-73.97874137","2","Virginia pine","Poor"
"292876","40.76772708","-73.98917758","11","honeylocust","Good"
"276681","40.74552382","-73.97351328","12","honeylocust","Fair"
"241049","40.74110251","-73.97704641","10","honeylocust","Good"
"271451","40.759153","-73.97852959","8","honeylocust","Fair"
"242509","40.76592897","-73.97128999","9","black locust","Good"
"228160","40.73277694","-73.98576379","16","Sophora","Fair"
"271447","40.75893933","-73.97802667","9","honeylocust","Good"
"276867","40.74596462","-73.97175294","11","honeylocust","Fair"
"244711","40.7445495","-73.97344323","4","honeylocust","Good"
"271366","40.72673347","-74.00017004","12","honeylocust","Good"
"276680","40.74547043","-73.97338591","7","honeylocust","Fair"
"276866","40.7460214","-73.97171272","6","honeylocust","Good"
"267724","40.72617181","-74.00266885","8","honeylocust","Fair"
"292810","40.76724319","-73.98830909","2","honeylocust","Good"
"242517","40.76561093","-73.97053621","7","honeylocust","Good"
"242518","40.76555992","-73.97041532","10",,
"228205","40.73066748","-73.98040814","10","honeylocust","Good"
"271457","40.75950564","-73.9793596","7","honeylocust","Good"
"271459","40.75957767","-73.97952913","6","honeylocust","Good"
"271453","40.75922423","-73.97869723","6","honeylocust","Good"
"252501","40.76747198","-73.98444122","3","ginkgo","Good"
"276683","40.74560041","-73.97369596","7",,
"276678","40.74531077","-73.97300506","7","honeylocust","Fair"
"244704","40.74493893","-73.97435723","11","honeylocust","Good"
"252505","40.76785598","-73.98535084","4","honeylocust","Good"
"296500","40.72662733","-73.9889709","26","Chinese elm","Good"
"236186","40.76138039","-73.99436108","5","Kentucky coffeetree","Good"
"241065","40.74190793","-73.9789599","2","Chinese elm","Good"
"241062","40.75498044","-73.96549665","6","ginkgo","Good"
"276682","40.74556384","-73.97360873","7","honeylocust","Fair"
"262319","40.73243882","-74.00530473","9","green ash","Good"
"244705","40.74489573","-73.97425585","3","honeylocust","Fair"
"271445","40.75887306","-73.97787069","10","honeylocust","Good"
"267729","40.72576559","-74.00300578","10","ginkgo","Poor"
"271369","40.72638545","-74.00046458","10","honeylocust","Good"
"271454","40.75940818","-73.97913019","7","honeylocust","Good"
"252493","40.76693327","-73.98316519","10","honeylocust","Good"
"244709","40.74465172","-73.97368314","5","honeylocust","Good"
"244713","40.74449409","-73.9733132","4","honeylocust","Good"
"253000","40.76575402","-73.96795702","10",,
"252960","40.7655933","-73.96855198","17","Sophora","Good"
"271438","40.75866581","-73.9773829","9","honeylocust","Good"
"271458","40.75954018","-73.9794409","6","honeylocust","Good"
"292882","40.76707251","-73.98762113","5","American linden","Fair"
"271460","40.75960846","-73.97960161","5","honeylocust","Good"
"149524","40.74984616","-73.98133163","4","Japanese tree lilac","Poor"
"48768","40.74253881","-73.98686447","2",,
"292886","40.76685329","-73.9870999","5","ginkgo","Poor"
"196063","40.76144799","-73.98786603","5","Japanese tree lilac","Good"
"241064","40.74177793","-73.97865112","11","ginkgo","Good"
"271448","40.75897347","-73.97810702","8","honeylocust","Fair"
"252492","40.7668869","-73.98305535","11","honeylocust","Good"
"292879","40.76761309","-73.98890653","5","honeylocust","Good"
"252497","40.76719976","-73.98379642","9","honeylocust","Good"
"270721","40.73729349","-74.00497007","6","Callery pear","Good"
"271368","40.72646299","-74.00039896","11","honeylocust","Good"
"292877","40.76769546","-73.98910239","9","honeylocust","Good"
"252495","40.76712594","-73.98362157","10","honeylocust","Fair"
"252502","40.76753167","-73.98458262","11","ginkgo","Good"
"292801","40.76672583","-73.98707776","5","Callery pear","Fair"
"271444","40.75884481","-73.9778042","9","honeylocust","Good"
"292802","40.76675636","-73.98715043","5","Callery pear","Fair"
"241066","40.74195127","-73.97906282","13","honeylocust","Fair"
"271449","40.75901363","-73.97820156","9","honeylocust","Good"
"271450","40.75904818","-73.97828285","9","honeylocust","Good"
"241050","40.741124","-73.97709758","6","honeylocust","Good"
"271452","40.75918902","-73.97861435","8","honeylocust","Good"
"292803","40.76679048","-73.98723163","5","Callery pear","Fair"
"241124","40.75302165","-73.96817096","10","littleleaf linden","Good"
"241054","40.74141456","-73.97778942","9","Callery pear","Good"
"276766","40.74630613","-73.97344978","3","littleleaf linden","Fair"
"292800","40.76669848","-73.98701267","6","Callery pear","Good"
"310831","40.7624827","-73.99351828","15",,
"271395","40.72559712","-74.00113691","8","Callery pear","Good"
"277215","40.7259643","-74.00271422","7","littleleaf linden","Good"
"271396","40.72554341","-74.00118187","10","Callery pear","Good"
"241052","40.74123518","-73.97736231","5","Callery pear","Good"
"252880","40.76721366","-73.9685273","5","Callery pear","Good"
"276794","40.74597199","-73.97206467","15","Callery pear","Good"
"272360","40.73667416","-74.00513913","9","Callery pear","Good"
"272359","40.73669047","-74.00502935","9","Callery pear","Good"
"48733","40.74208618","-73.98886562","9",,
"241055","40.7414687","-73.97791831","11","Callery pear","Good"
"271373","40.72588905","-74.0008847","5","pin oak","Good"
"241053","40.74129608","-73.97750731","10","Callery pear","Fair"
"279328","40.748267","-73.97813626","0",,
"271370","40.72614545","-74.00066771","5","pin oak","Good"
"292884","40.76701219","-73.98747772","4","pin oak","Fair"
"241163","40.75725551","-73.96627675","5","cherry","Good"
"241130","40.75272767","-73.96747324","4","honeylocust","Good"
"267730","40.7257187","-74.00304467","10","ginkgo","Poor"
"271440","40.75872994","-73.97753384","8","honeylocust","Good"
"292885","40.76690657","-73.98722658","5","ginkgo","Poor"
"254950","40.73808367","-74.0029842","5","'Schubert' chokecherry","Good"
"271456","40.75946776","-73.97927042","3","honeylocust","Good"
"228155","40.73298974","-73.98626756","18","Sophora","Good"
"241014","40.75484694","-73.96639926","10","pin oak","Good"
"271455","40.75943911","-73.97920299","3","honeylocust","Fair"
"252498","40.76725373","-73.98392424","11","honeylocust","Good"
"252496","40.76716645","-73.98371751","10","honeylocust","Fair"
"171676","40.75967273","-73.98588669","3","swamp white oak","Fair"
"225156","40.74779965","-73.97675546","3","swamp white oak","Good"
"252504","40.76779229","-73.98519997","4","honeylocust","Good"
"48372","40.73255489","-73.98184388","18","London planetree","Good"
"292878","40.76766039","-73.989019","10","honeylocust","Good"
"270150","40.75919099","-73.97696728","4","honeylocust","Good"
"241148","40.74104943","-73.9766359","9","honeylocust","Good"
"271343","40.72563131","-74.00090074","11","honeylocust","Good"
"252503","40.76769503","-73.98496957","2","ginkgo","Poor"
"232234","40.73110953","-73.98289488","9","flowering dogwood","Good"
"277207","40.72655964","-74.00222555","6","Callery pear","Good"
"241194","40.74094775","-73.97572528","7","Norway maple","Poor"
"271341","40.72550598","-74.00100874","10","ginkgo","Good"
"271808","40.72565513","-74.00190719","6","American linden","Good"
"255108","40.73800243","-74.00382002","5","Schumard's oak","Good"
"48756","40.74282467","-73.98687177","3",,
"48755","40.74286618","-73.98697025","3",,
"271839","40.72646028","-74.00123937","10","honeylocust","Good"
"271342","40.72556429","-74.0009585","4","honeylocust","Good"
"244381","40.74556555","-73.97394402","2","littleleaf linden","Good"
"271810","40.72582136","-74.00177076","6","Kentucky coffeetree","Good"
"271372","40.72597952","-74.00080814","4","pin oak","Good"
"294023","40.73301533","-74.00584585","8","littleleaf linden","Poor"
"48749","40.74314481","-73.98763119","6","northern red oak","Good"
"302591","40.74788703","-73.97919325","4",,
"267732","40.72557153","-74.00316674","10","littleleaf linden","Poor"
"302599","40.74822743","-73.97999697","21","London planetree","Poor"
"228156","40.73292125","-73.98610542","22","Sophora","Good"
"244384","40.74566464","-73.9741788","2","littleleaf linden","Poor"
"244380","40.74553331","-73.97386766","4","littleleaf linden","Fair"
"228158","40.73284636","-73.98592814","21","Sophora","Good"
"294933","40.74828822","-73.97655191","13","honeylocust","Good"
"302597","40.74813849","-73.97978697","8","cherry","Fair"
"302005","40.76310464","-73.96432781","6","Callery pear","Good"
"302594","40.74800575","-73.97947356","3",,
"272709","40.73614925","-74.00337436","12","Callery pear","Good"
"241272","40.75571857","-73.96677182","7","Callery pear","Poor"
"267731","40.7256681","-74.00308665","9","littleleaf linden","Poor"
"302000","40.76337273","-73.96496196","6","Callery pear","Fair"
"272719","40.73634211","-74.00207163","9","Callery pear","Fair"
"264089","40.7375437","-74.00294229","16","sawtooth oak","Good"
"48399","40.73268198","-73.98348045","2","Japanese zelkova","Good"
"294937","40.74850695","-73.97707046","18","London planetree","Good"
"302596","40.7481027","-73.97970247","16","willow oak","Good"
"48747","40.7432265","-73.987825","4","northern red oak","Good"
"48396","40.73250881","-73.98306497","3","Japanese zelkova","Fair"
"302204","40.73457105","-74.00553346","13","Sophora","Good"
"48748","40.74319191","-73.98774293","4","northern red oak","Good"
"293871","40.73177432","-74.00536395","8","Japanese zelkova","Good"
"271838","40.72639752","-74.00129117","12","honeylocust","Good"
"294936","40.74844398","-73.97692117","13","London planetree","Good"
"302598","40.74818176","-73.97988914","16","willow oak","Good"
"302588","40.74778393","-73.97894984","3","Amur maple","Fair"
"302593","40.7479741","-73.97939883","14","willow oak","Good"
"252609","40.76711302","-73.98406777","2","green ash","Fair"
"297699","40.72639631","-73.98939724","8","ginkgo","Good"
"270469","40.73809023","-74.00499184","13","American elm","Good"
"271835","40.7262083","-74.00144734","6","Sophora","Good"
"304566","40.75813539","-73.99218396","3","honeylocust","Poor"
"302006","40.76306382","-73.96423127","18","London planetree","Fair"
"271836","40.72626828","-74.00139784","5","Sophora","Good"
"302600","40.74826082","-73.9800758","9","London planetree","Fair"
"270463","40.73808878","-74.00437334","6","honeylocust","Good"
"304573","40.75782579","-73.99145135","8","honeylocust","Good"
"294935","40.74836317","-73.9767296","13","honeylocust","Good"
"293554","40.7339276","-74.00477097","9","ginkgo","Poor"
"294939","40.74857312","-73.97722731","4","ginkgo","Good"
