"tree_id","latitude","longitude","tree_dbh","spc_common","health"
"294134","40.73231807","-74.00589329","13","London planetree","Good"
"271576","40.72360609","-74.00011526","7","ginkgo","Good"
"277777","40.71663179","-74.01366859","10","honeylocust","Good"
"274618","40.70353974","-74.00794042","6","littleleaf linden","Fair"
"48419","40.73318513","-73.9832288","7","ginkgo","Good"
"264177","40.73691107","-74.00847756","6","cherry","Good"
"292049","40.73124414","-74.00933454","3","American hophornbeam","Good"
"291809","40.7319174","-74.0098499","13","London planetree","Good"
"285702","40.71031549","-74.01613053","9","littleleaf linden","Fair"
"302906","40.73060319","-74.00821842","14","Callery pear","Good"
"302636","40.73271186","-74.0077691","9","dawn redwood","Good"
"48881","40.74057234","-74.00427138","14","Callery pear","Good"
"292756","40.73167345","-74.00874607","11","Callery pear","Good"
"302366","40.73396053","-74.00842389","8","Callery pear","Good"
"274302","40.70474819","-74.00823592","10","littleleaf linden","Fair"
"302292","40.73490761","-74.00731149","12","Callery pear","Good"
"277341","40.70789646","-74.00333323","3","cherry","Good"
"292061","40.73429436","-74.00738807","16","Callery pear","Good"
"271520","40.72386489","-74.00259539","14","honeylocust","Good"
"291903","40.73363695","-74.00860288","11","London planetree","Good"
"291900","40.73385728","-74.00858664","7","Callery pear","Fair"
"302575","40.73241327","-74.00952659","8","Callery pear","Good"
"273572","40.72069029","-74.00880648","3","Callery pear","Fair"
"302294","40.73485848","-74.00764226","8","Sophora","Good"
"294136","40.73233546","-74.00611547","19","Sophora","Good"
"292047","40.73122249","-74.00910756","11","London planetree","Poor"
"48880","40.74052959","-74.00416968","13","Callery pear","Good"
"48882","40.74060154","-74.00434087","7","Callery pear","Good"
"292752","40.73134448","-74.00880861","8","Callery pear","Fair"
"292757","40.73173674","-74.00873404","8","Callery pear","Good"
"277775","40.71779622","-74.01549523","7","willow oak","Fair"
"291813","40.73186516","-74.0092985","12","London planetree","Fair"
"292010","40.73409385","-74.00816497","12","Callery pear","Good"
"295077","40.74842183","-73.97657865","9","Callery pear","Fair"
"291901","40.73378","-74.00859234","6","Callery pear","Fair"
"48876","40.74031003","-74.00364726","10","Callery pear","Good"
"291812","40.7318788","-74.00944244","11","Callery pear","Good"
"292050","40.73125466","-74.0094448","15","London planetree","Fair"
"302293","40.73488941","-74.00743402","8","Callery pear","Good"
"264181","40.73691329","-74.00886474","8","cherry","Good"
"292048","40.73123284","-74.00921604","14","London planetree","Good"
"271324","40.72341543","-74.00279248","5","cherry","Good"
"292129","40.73146959","-74.01020847","9","American elm","Poor"
"294133","40.73232198","-74.0057669","13","London planetree","Good"
"291939","40.73155328","-74.00891519","10","London planetree","Fair"
"292079","40.73347494","-74.01001695","7","Japanese zelkova","Good"
"300792","40.73536748","-74.00964377","7","Japanese zelkova","Good"
"294016","40.73254618","-74.00557039","7","green ash","Good"
"271809","40.72571566","-74.00185751","5","cherry","Good"
"294132","40.73233899","-74.00568848","8","cherry","Good"
"283480","40.70811304","-74.01633589","7","Japanese zelkova","Good"
"48393","40.73236387","-73.9827172","2",,
"292754","40.73145368","-74.00878785","9","Callery pear","Good"
"118500","40.71586465","-73.99067471","4","silver birch","Good"
"302296","40.73481797","-74.00791495","6","willow oak","Good"
"271807","40.72526819","-74.00222477","7","Sophora","Good"
"277401","40.7084691","-74.00063137","3","cherry","Fair"
"277342","40.70784759","-74.00330039","3","cherry","Fair"
"273437","40.71901973","-74.01022844","13","American elm","Good"
"302574","40.73240001","-74.00960846","16","pin oak","Good"
"291810","40.73190705","-74.0097407","11","Callery pear","Good"
"159070","40.72467556","-74.0044888","11","Siberian elm","Good"
"271523","40.72364238","-74.00278491","10","Callery pear","Good"
"291807","40.73193697","-74.0100565","3","cherry","Good"
"268526","40.72402593","-73.99356034","3","cherry","Fair"
"295074","40.74857782","-73.97694816","5","ginkgo","Good"
"48413","40.73278924","-73.98351868","5","ginkgo","Good"
"302577","40.73244081","-74.00935648","14","honeylocust","Good"
"278723","40.71676397","-74.00084101","3","sawtooth oak","Good"
"274304","40.70444862","-74.00861382","2","honeylocust","Fair"
"272235","40.72050719","-74.00483415","7","littleleaf linden","Good"
"277801","40.71659341","-74.01453112","5","littleleaf linden","Good"
"274575","40.71915403","-74.01039187","3","Japanese snowbell","Fair"
"277802","40.71652024","-74.01458958","6","littleleaf linden","Good"
"276871","40.7347497","-74.00306234","3","littleleaf linden","Good"
"274615","40.70363172","-74.00804764","7","littleleaf linden","Fair"
"274717","40.7227658","-74.00896479","8","littleleaf linden","Good"
"174239","40.70916269","-74.00125344","17","Siberian elm","Good"
"283429","40.70920581","-74.01671421","6","littleleaf linden","Good"
"283467","40.70913379","-74.017098","5","littleleaf linden","Good"
"48298","40.73308185","-73.98146072","10","ginkgo","Good"
"283430","40.70916276","-74.01670796","13","honeylocust","Good"
"283788","40.70792303","-74.01532244","4","honeylocust","Good"
"48878","40.74041729","-74.00390246","9","ginkgo","Good"
"277805","40.7161839","-74.01485828","5","littleleaf linden","Good"
"293920","40.73207405","-74.00530732","9","littleleaf linden","Fair"
"283431","40.70915059","-74.01675731","7","littleleaf linden","Good"
"283432","40.70911085","-74.01674848","13","honeylocust","Good"
"302151","40.73520447","-74.00528329","10","ginkgo","Poor"
"302152","40.73518678","-74.00539455","8","ginkgo","Fair"
"283428","40.70921563","-74.0166667","15","honeylocust","Good"
"302110","40.73513362","-74.00494221","11","ginkgo","Good"
"271399","40.72533782","-74.00135394","15","littleleaf linden","Fair"
"283785","40.70776376","-74.01538669","3","honeylocust","Good"
"283786","40.70781703","-74.0153652","4","honeylocust","Good"
"277433","40.71489609","-74.01190216","5","ginkgo","Fair"
"277601","40.71066842","-74.00328056","6","ginkgo","Poor"
"255473","40.71691396","-74.01245194","4","honeylocust","Good"
"291811","40.7318923","-74.00958494","0",,
"302154","40.73513905","-74.00569477","15","ginkgo","Poor"
"206731","40.74037907","-73.98081545","5","swamp white oak","Good"
"48875","40.74026224","-74.00353355","14","littleleaf linden","Good"
"283434","40.7090594","-74.01678863","13","honeylocust","Good"
"302153","40.73515561","-74.00559058","8","ginkgo","Poor"
"277742","40.71730941","-74.01396532","4","littleleaf linden","Good"
"277808","40.71598452","-74.01505946","6","littleleaf linden","Good"
"276870","40.73456461","-74.00300957","8","littleleaf linden","Good"
"277739","40.71704974","-74.0141706","4","littleleaf linden","Good"
"271521","40.72378059","-74.00266719","12","honeylocust","Good"
"302155","40.73512748","-74.00576753","8","ginkgo","Fair"
"48877","40.74033764","-74.00371295","7","ginkgo","Good"
"48297","40.73314098","-73.98141787","9","ginkgo","Good"
"302108","40.73492448","-74.00488202","13","honeylocust","Good"
"277435","40.71487624","-74.01177421","7","ginkgo","Fair"
"277740","40.71718757","-74.01406164","4","littleleaf linden","Good"
"48300","40.73286287","-73.9816194","2","ginkgo","Good"
"302107","40.73485745","-74.00486273","10","honeylocust","Good"
"297588","40.72628861","-73.98983497","4","littleleaf linden","Fair"
"277436","40.71486604","-74.01170847","11","ginkgo","Good"
"277803","40.71644987","-74.0146458","6","littleleaf linden","Good"
"274620","40.70347896","-74.00786957","9","littleleaf linden","Good"
"283454","40.70961258","-74.01468048","4","honeylocust","Good"
"277807","40.71604317","-74.01497071","3","littleleaf linden","Good"
"48879","40.74047517","-74.00404018","2","ginkgo","Good"
"244706","40.74485401","-73.97415793","11","honeylocust","Good"
"274247","40.72258449","-74.00961466","9","honeylocust","Good"
"284818","40.7099269","-74.01601784","7","northern red oak","Fair"
"277741","40.71724355","-74.01401739","4","littleleaf linden","Good"
"271761","40.72415023","-74.00423497","3","Japanese zelkova","Fair"
"273893","40.70324352","-74.01072572","3","kousa dogwood","Fair"
"48757","40.74278422","-73.98677581","2",,
"302150","40.73522947","-74.00512612","12","ginkgo","Good"
"277434","40.71488611","-74.01183783","4","ginkgo","Fair"
"292134","40.73445967","-74.0071966","0",,
"283481","40.70814483","-74.01640923","7","Japanese zelkova","Fair"
"225183","40.747933","-73.97952508","2","swamp white oak","Good"
"277440","40.70983294","-74.00507596","2","swamp white oak","Good"
"255471","40.71676184","-74.01211966","10","honeylocust","Good"
"48754","40.74290823","-73.98706999","4",,
"48884","40.74071809","-74.00461819","4","honeylocust","Good"
"302205","40.73458645","-74.00543227","5","Japanese zelkova","Good"
"302578","40.73246338","-74.00921708","13",,
"154906","40.7186594","-73.9756532","4","paperbark maple","Poor"
"294531","40.71220195","-73.97806977","3","honeylocust","Good"
"277365","40.70795824","-74.00115239","7","honeylocust","Good"
"293870","40.7317386","-74.00547141","8","Japanese zelkova","Poor"
"291815","40.73183062","-74.00893401","10","northern red oak","Good"
"302106","40.73480436","-74.00484745","6","Japanese zelkova","Good"
"291937","40.7317252","-74.0088822","6","northern red oak","Good"
"48398","40.73264135","-73.98338299","5","Japanese zelkova","Fair"
"160344","40.71579094","-73.98104297","25","scarlet oak","Good"
"294138","40.73235207","-74.00632759","4","Japanese zelkova","Good"
"273439","40.71915366","-74.01020567","5","Japanese zelkova","Good"
"273440","40.71925492","-74.01018846","6","Japanese zelkova","Good"
"48874","40.74018471","-74.0033491","12","Japanese zelkova","Good"
"302169","40.73463428","-74.00604414","8",,
"268524","40.72368015","-73.99370253","1",,
"268527","40.72408409","-73.99353643","3",,
"291942","40.73134714","-74.00895476","8","northern red oak","Good"
"48773","40.7416784","-73.98748545","0",,
"48774","40.74143779","-73.9876591","0",,
"273438","40.71909377","-74.01021585","2","Japanese zelkova","Fair"
"48769","40.74241274","-73.98695547","2",,
"277402","40.7085145","-74.00066511","3","cherry","Good"
"271541","40.72134894","-74.00344343","5","English oak","Good"
"297481","40.72590568","-73.98890551","10",,
"48772","40.74177464","-73.98741599","0",,
"291940","40.73148267","-74.00892875","2",,
"268525","40.72391067","-73.99360774","3",,
"271517","40.72430577","-74.00221988","3","pin oak","Poor"
"302758","40.74913968","-73.97962581","9","English oak","Good"
"301357","40.73465937","-74.00961042","3","pin oak","Good"
"48883","40.74068491","-74.00453922","4","honeylocust","Good"
"274590","40.71989499","-74.01023655","11","Sophora","Good"
"302991","40.72980793","-74.00975637","3","pin oak","Poor"
"294137","40.73234504","-74.00623786","5","Japanese zelkova","Good"
"302905","40.73068546","-74.00819618","13","Callery pear","Good"
"227984","40.74566705","-73.97993352","11","Callery pear","Good"
"302955","40.73054457","-74.00980869","5","honeylocust","Good"
"227980","40.74548476","-73.97950149","5","Callery pear","Good"
"227983","40.74562924","-73.9798439","7","Callery pear","Poor"
"301356","40.73467352","-74.00951295","3","pin oak","Good"
"277338","40.71485607","-74.01103999","12","honeylocust","Good"
"277813","40.71777744","-74.01437461","7","Callery pear","Good"
"300567","40.73626634","-74.00673978","11","Callery pear","Poor"
"301360","40.73461254","-74.00993296","18","Callery pear","Good"
"277814","40.71781785","-74.01446972","6","Callery pear","Fair"
"277366","40.70800289","-74.00106147","6","honeylocust","Good"
"302957","40.73055749","-74.00995346","5","honeylocust","Good"
"275891","40.70661587","-74.00515851","6","honeylocust","Good"
"277697","40.71691599","-74.01399914","9","honeylocust","Good"
"294940","40.74861798","-73.97733368","5","Callery pear","Good"
"279332","40.74805548","-73.97763474","13","Callery pear","Fair"
"301352","40.73473775","-74.00907062","4","Callery pear","Poor"
"301354","40.7347044","-74.00930029","9","Callery pear","Good"
"302956","40.730551","-74.00988072","4","honeylocust","Good"
"283789","40.70809936","-74.0152513","3","honeylocust","Good"
"294539","40.71151264","-73.97887926","2","honeylocust","Good"
"301353","40.73472519","-74.0091571","5","Callery pear","Good"
"302958","40.73056383","-74.01002442","5","honeylocust","Good"
"297474","40.72562982","-73.98825138","2","American linden","Good"
"275850","40.72161377","-74.0099174","4","ginkgo","Good"
"275890","40.7065584","-74.00524098","5","honeylocust","Good"
"302580","40.73249709","-74.00900886","15","honeylocust","Good"
"275889","40.7065028","-74.00532078","5","honeylocust","Good"
"255470","40.71672717","-74.01204393","10","honeylocust","Good"
"283453","40.70954716","-74.01470768","4","honeylocust","Good"
"279329","40.74822707","-73.97804157","9","ginkgo","Good"
"228074","40.72682834","-74.00294624","12","honeylocust","Good"
"301349","40.73477388","-74.00882181","16","Callery pear","Good"
"274766","40.70465063","-74.00705065","4","Callery pear","Good"
"48750","40.74310888","-73.98754597","4","Callery pear","Good"
"277269","40.70237278","-74.01143532","1","dawn redwood","Fair"
"277367","40.70815022","-74.00076143","1","honeylocust","Good"
"277368","40.70821124","-74.00063718","9","honeylocust","Good"
"301481","40.73520956","-74.00832184","8","ginkgo","Poor"
"48299","40.73296527","-73.9815452","9","Callery pear","Good"
"283455","40.70968174","-74.01466743","4","honeylocust","Good"
"301358","40.73464321","-74.00972171","13","Callery pear","Good"
"293921","40.7322092","-74.00538641","11","Callery pear","Good"
"302952","40.73052523","-74.00959188","5","honeylocust","Good"
"277812","40.71773916","-74.01428453","7","Callery pear","Good"
"314983","40.72608932","-73.99123417","4","honeylocust","Good"
"302954","40.73053815","-74.00973666","4","honeylocust","Good"
"277339","40.71490238","-74.01114145","12","honeylocust","Good"
"277364","40.70790615","-74.00125846","8","honeylocust","Good"
"277696","40.71688364","-74.01392789","9","honeylocust","Good"
"302719","40.74849964","-73.97869447","11","Callery pear","Good"
"276061","40.70731917","-74.00441997","7","Callery pear","Good"
"301359","40.73462788","-74.00982733","11","Callery pear","Good"
"283361","40.70929746","-74.01474558","4","honeylocust","Good"
"302629","40.73256924","-74.00838566","10","Callery pear","Good"
"300566","40.73614668","-74.00677017","11","Callery pear","Poor"
"48751","40.74307056","-73.98745507","4","Callery pear","Good"
"267734","40.72548054","-74.00324221","15","littleleaf linden","Good"
"297470","40.7254161","-73.98774462","8","ginkgo","Good"
"277481","40.715792","-74.01294387","4","honeylocust","Fair"
"292051","40.7313198","-74.01012753","3","London planetree","Poor"
"301483","40.73507651","-74.00833429","11","honeylocust","Good"
"294532","40.71211936","-73.97811864","2","red maple","Good"
"277343","40.70780115","-74.00326919","2","cherry","Fair"
"302297","40.73480714","-74.0079879","8","willow oak","Good"
"277772","40.7179369","-74.0152708","8","willow oak","Good"
"302635","40.7326611","-74.00782953","9","dawn redwood","Good"
"302726","40.74880705","-73.97942445","4","American linden","Poor"
"271759","40.72465287","-74.00203281","12","honeylocust","Good"
"271760","40.72468198","-74.00209227","13","honeylocust","Good"
"277769","40.71738869","-74.01350562","5","Callery pear","Good"
"301431","40.73498891","-74.00848744","9","English oak","Good"
"277774","40.71784939","-74.01541319","8","willow oak","Good"
"277776","40.71775668","-74.01555134","8","willow oak","Good"
"302573","40.73239076","-74.00966564","4","cherry","Poor"
"272456","40.73665849","-74.00462959","16","willow oak","Good"
"276060","40.70726704","-74.00450373","8","Callery pear","Good"
"301430","40.73488917","-74.00849518","6","pin oak","Good"
"302109","40.73503119","-74.00491273","9","London planetree","Fair"
"277344","40.70775227","-74.00323635","3","cherry","Fair"
"277806","40.71611213","-74.01491562","6","littleleaf linden","Good"
"160370","40.71417847","-73.9803491","10","Japanese tree lilac","Good"
"272463","40.73676116","-74.00393203","11","American elm","Fair"
"276032","40.70539778","-74.00510835","5","littleleaf linden","Good"
"276034","40.70531542","-74.00499427","12","littleleaf linden","Fair"
"302167","40.73495845","-74.00598594","23","willow oak","Good"
"277771","40.71796989","-74.01520133","6","willow oak","Good"
"294533","40.7119875","-73.9782455","28","London planetree","Good"
"272462","40.73675063","-74.00400359","12","American elm","Fair"
"276029","40.70551868","-74.00527582","5","littleleaf linden","Fair"
"283677","40.70879415","-74.01701721","7","Japanese zelkova","Good"
"48731","40.74180142","-73.98892884","2",,
"294542","40.71133659","-73.97922784","28","London planetree","Fair"
"272464","40.73678066","-74.00379953","16","American elm","Good"
"283018","40.70811471","-74.01687957","13","Japanese zelkova","Good"
"277431","40.71494984","-74.01224854","4",,
"297592","40.72659485","-73.99055896","4","Japanese zelkova","Good"
"277432","40.71493942","-74.01218138","3",,
"255466","40.71645642","-74.01149907","9","pin oak","Good"
"283305","40.70793884","-74.01645138","5","Japanese zelkova","Good"
"283307","40.707849","-74.01631267","10","Japanese zelkova","Good"
"48730","40.74170564","-73.98895427","4",,
"283306","40.70790743","-74.01637859","6","Japanese zelkova","Good"
"283304","40.7079708","-74.01652542","4","Japanese zelkova","Fair"
"301347","40.73481124","-74.00856449","9",,
"282305","40.71876278","-74.01073398","13",,
"272712","40.73618931","-74.00310375","6","Japanese zelkova","Good"
"314979","40.72590464","-73.99079658","7","Japanese zelkova","Fair"
"48735","40.74226854","-73.9888943","10",,
"314978","40.7257635","-73.99046216","11","Japanese zelkova","Good"
"282289","40.7186253","-74.01227116","2","Japanese zelkova","Good"
"195052","40.73740618","-73.9883948","3","European hornbeam","Fair"
"247838","40.7309594","-74.01026247","5","scarlet oak","Good"
"271403","40.72473678","-74.00185699","13","honeylocust","Good"
"277698","40.71695312","-74.01408092","8","honeylocust","Good"
"302951","40.73051595","-74.00948796","7","Japanese zelkova","Fair"
"277695","40.71684088","-74.01383371","9","honeylocust","Good"
"279335","40.74777128","-73.97696089","11","honeylocust","Good"
"275887","40.70639084","-74.00548145","3","honeylocust","Good"
"228072","40.72662497","-74.0025322","13","honeylocust","Good"
"277482","40.7158617","-74.01292741","4","honeylocust","Fair"
"275888","40.70644719","-74.00540058","6","honeylocust","Good"
"279330","40.74818128","-73.977933","3","ginkgo","Good"
"228073","40.7266671","-74.00261798","9","honeylocust","Fair"
"302579","40.73247721","-74.00913168","13","honeylocust","Good"
"275892","40.70667333","-74.00507605","7","honeylocust","Good"
"302582","40.7325316","-74.0087957","13","honeylocust","Good"
"277483","40.71598867","-74.01289743","4","honeylocust","Fair"
"277485","40.71612376","-74.01287248","4","honeylocust","Fair"
"302953","40.73053172","-74.00966463","5","honeylocust","Good"
"301482","40.73513674","-74.00832866","14","honeylocust","Good"
"232900","40.72906607","-73.98681531","2","'Schubert' chokecherry","Good"
"268519","40.72340562","-73.99381542","4","'Schubert' chokecherry","Fair"
"272716","40.73630132","-74.00234719","9","honeylocust","Fair"
"297595","40.72680879","-73.99106475","12","ginkgo","Good"
"277699","40.71697843","-74.01413668","8","honeylocust","Good"
"297594","40.72669221","-73.99078915","10","ginkgo","Good"
"301484","40.73497411","-74.00834387","11","honeylocust","Good"
"302581","40.73251446","-74.00890157","10","honeylocust","Good"
"297591","40.726454","-73.99022598","3","ginkgo","Good"
"301485","40.73491224","-74.00834967","10","honeylocust","Good"
"277861","40.71547673","-74.0147162","9","honeylocust","Good"
"272713","40.73622277","-74.00287778","8","honeylocust","Good"
"255467","40.71650117","-74.01159713","13","pin oak","Good"
"277486","40.71619011","-74.01286048","4","honeylocust","Fair"
"255468","40.71654649","-74.01169644","13","pin oak","Good"
"302633","40.73263393","-74.00799243","10","Callery pear","Good"
"270615","40.73795474","-74.00551773","5","Callery pear","Good"
"241048","40.74099092","-73.97678073","8","honeylocust","Good"
"277387","40.71490818","-74.01315513","4","honeylocust","Good"
"301350","40.73476122","-74.008909","8","Callery pear","Good"
"279331","40.74814281","-73.97784179","12","pin oak","Good"
"282526","40.70655368","-74.0170741","5","Callery pear","Fair"
"300634","40.73607293","-74.00878795","11","pin oak","Good"
"271404","40.72467195","-74.00191125","10","honeylocust","Good"
"277754","40.71788072","-74.01426642","7","Callery pear","Good"
"277756","40.71801741","-74.01456839","5","Callery pear","Fair"
"282527","40.70648776","-74.01691758","6","Callery pear","Good"
"277484","40.71605687","-74.01288457","4","honeylocust","Fair"
"275961","40.71964884","-74.00617628","5","American linden","Fair"
"301348","40.73479847","-74.00865239","18","London planetree","Good"
"277864","40.71557763","-74.01494287","14","honeylocust","Good"
"297593","40.72665727","-73.99070653","9","ginkgo","Good"
"277862","40.71550999","-74.01479093","14","honeylocust","Good"
"314984","40.7261226","-73.99131304","4","honeylocust","Fair"
"277755","40.71791945","-74.01435199","6","Callery pear","Good"
"276070","40.7225167","-74.00976886","3","Callery pear","Fair"
"302718","40.74846932","-73.97862249","4","Callery pear","Good"
"277768","40.71742654","-74.01358936","8","Callery pear","Good"
"300527","40.73564479","-74.00766295","5","Callery pear","Good"
"294534","40.71192168","-73.97832262","32","London planetree","Good"
"300565","40.73606691","-74.00679043","10","Callery pear","Fair"
"276069","40.72243347","-74.00978361","9","Callery pear","Good"
"277753","40.71784059","-74.01417775","7","Callery pear","Good"
"277757","40.71812181","-74.01479905","7","Callery pear","Good"
"300525","40.73569398","-74.00730429","8","Callery pear","Poor"
"277770","40.71730738","-74.01332574","88","Callery pear","Good"
"277767","40.71747","-74.0136855","8","Callery pear","Good"
"301480","40.73527801","-74.00831544","18","willow oak","Good"
"302760","40.74938109","-73.97944884","14","American elm","Good"
"277271","40.70217146","-74.01137888","2","dawn redwood","Poor"
"277403","40.70856323","-74.00070134","33","cherry","Fair"
"314982","40.72604072","-73.99111901","6","Callery pear","Fair"
"271515","40.72444697","-74.00209961","6","cherry","Fair"
"300635","40.7360462","-74.00898401","9","pin oak","Good"
"276126","40.72281364","-74.01068283","6","Callery pear","Good"
"244831","40.7298733","-74.00823674","10","Japanese zelkova","Good"
"277796","40.71754098","-74.01426439","9","littleleaf linden","Fair"
"279252","40.74799708","-73.97776287","10","littleleaf linden","Fair"
"283433","40.70909773","-74.01679857","7","littleleaf linden","Good"
"277744","40.71743313","-74.01386752","9","littleleaf linden","Good"
"283019","40.7081926","-74.01707025","10","Japanese zelkova","Good"
"297590","40.72642652","-73.99016102","5","littleleaf linden","Fair"
"275962","40.71966114","-74.00629059","8","littleleaf linden","Fair"
"283680","40.70890901","-74.0169354","9","Japanese zelkova","Good"
"282294","40.71883785","-74.01221856","4","Japanese zelkova","Good"
"302949","40.73050156","-74.0093267","7","Japanese zelkova","Poor"
"282291","40.7186957","-74.01225374","2","Japanese zelkova","Good"
"282293","40.71876718","-74.01223605","3","Japanese zelkova","Good"
"302950","40.73050789","-74.00939766","2",,
"283684","40.70926347","-74.01693148","5","littleleaf linden","Fair"
"300523","40.73573148","-74.00703085","2","littleleaf linden","Good"
"314981","40.72600623","-73.9910373","2",,
"310719","40.72467374","-74.00947332","25","northern red oak","Poor"
"273536","40.72011391","-74.01198211","8","honeylocust","Good"
"300636","40.73602673","-74.00912679","11","pin oak","Good"
"272715","40.73628611","-74.00244991","11","honeylocust","Good"
"271758","40.72382146","-74.00147671","3","purple-leaf plum","Good"
"274762","40.70446955","-74.00730712","3","honeylocust","Good"
"277863","40.71554409","-74.01486752","9","honeylocust","Good"
"282303","40.71879052","-74.01099442","11","littleleaf linden","Poor"
"277793","40.71727422","-74.01447374","9","littleleaf linden","Fair"
"283685","40.70921529","-74.01696895","10","littleleaf linden","Good"
"276688","40.74534649","-73.97252057","10","honeylocust","Good"
"294223","40.73242379","-74.00609749","6","ginkgo","Poor"
"282290","40.71866492","-74.01229623","8","honeylocust","Good"
"277865","40.71560812","-74.01501137","14","honeylocust","Good"
"282286","40.71848477","-74.01230594","8","honeylocust","Good"
"277400","40.70842132","-74.00059586","3","cherry","Good"
"300524","40.73571092","-74.00718071","14","willow oak","Good"
"293923","40.73231853","-74.00545038","3","American linden","Poor"
"300403","40.73630633","-74.00715891","12","honeylocust","Good"
"294938","40.74854529","-73.97716135","6","littleleaf linden","Fair"
"277743","40.71736257","-74.0139233","6","littleleaf linden","Good"
"285046","40.71097941","-74.01614465","4","littleleaf linden","Poor"
"302994","40.72985505","-74.01024642","3","northern red oak","Fair"
"252696","40.72472533","-73.98798316","2","bald cypress","Fair"
"302206","40.73462146","-74.00520228","7","cherry","Fair"
"221169","40.7439199","-73.9792758","8","'Schubert' chokecherry","Fair"
"297589","40.72633716","-73.98994975","6","littleleaf linden","Good"
"274760","40.70437546","-74.00744038","0",,
"282292","40.71873613","-74.01227861","10","honeylocust","Good"
"294224","40.73241352","-74.00598318","10","ginkgo","Fair"
"282287","40.7185549","-74.01228859","9","honeylocust","Good"
"276030","40.70547901","-74.00522087","6","littleleaf linden","Fair"
"282288","40.71859398","-74.01231379","2","honeylocust","Good"
"276051","40.72229606","-74.01101263","4","ginkgo","Good"
"294226","40.73243167","-74.0056654","10","honeylocust","Good"
"276102","40.72240501","-74.01059212","4","ginkgo","Good"
"276048","40.72232891","-74.01137153","5","honeylocust","Good"
"276049","40.72232058","-74.01128056","5","honeylocust","Good"
"300702","40.73548337","-74.00985039","8","Japanese zelkova","Good"
"294222","40.73243241","-74.00619352","9","ginkgo","Fair"
"302367","40.73386745","-74.00843258","7","Callery pear","Good"
"300396","40.73619658","-74.00792889","4","Callery pear","Good"
"277272","40.70209361","-74.01135705","2","dawn redwood","Poor"
"297476","40.72568012","-73.98837066","10","littleleaf linden","Good"
"279247","40.7477583","-73.97719497","8","northern red oak","Good"
"297652","40.72601664","-73.98941821","5","Callery pear","Good"
"277795","40.71742645","-74.01435427","9","littleleaf linden","Fair"
"297483","40.72597195","-73.98906265","10","littleleaf linden","Good"
"274764","40.70456028","-74.00717863","4",,
"300700","40.73569863","-74.00983149","8","Japanese zelkova","Good"
"271564","40.72382015","-74.00451197","11","American elm","Poor"
"302630","40.73259564","-74.00822519","6","dawn redwood","Fair"
"274763","40.70451547","-74.00724208","0",,
"297478","40.72576861","-73.9885805","10","littleleaf linden","Good"
"159079","40.72539904","-74.00419722","13","Siberian elm","Good"
"274761","40.70442101","-74.00737587","0",,
"300698","40.73583146","-74.00981983","10","Japanese zelkova","Good"
"314513","40.72538688","-73.99132385","14","London planetree","Good"
"300526","40.73566262","-74.00753298","9","London planetree","Fair"
"282895","40.70659388","-74.01684945","6","sawtooth oak","Good"
"277809","40.71594974","-74.01514662","5","littleleaf linden","Good"
"282306","40.71874943","-74.01060858","10","littleleaf linden","Fair"
"300404","40.73631513","-74.0070972","9","pin oak","Good"
"279246","40.74771674","-73.97709611","8","pin oak","Fair"
"276291","40.72381163","-74.01035096","4","swamp white oak","Good"
"277745","40.7174877","-74.01382438","8","littleleaf linden","Good"
"279255","40.74813359","-73.97808757","9","pin oak","Good"
"271336","40.72430617","-74.00203582","4","cherry","Fair"
"297477","40.72571033","-73.98844229","2","littleleaf linden","Fair"
"300398","40.73622752","-74.00771184","17","willow oak","Good"
"297479","40.72581705","-73.98869535","4","littleleaf linden","Good"
"277439","40.709758","-74.00499698","3","swamp white oak","Good"
"277797","40.71761734","-74.01420447","7","littleleaf linden","Fair"
"283686","40.7091704","-74.01700385","17","littleleaf linden","Good"
"278798","40.71831899","-73.99888212","6","honeylocust","Good"
"277705","40.71106183","-74.00389291","15","honeylocust","Good"
"282607","40.70594614","-74.01698254","7","Callery pear","Good"
"282605","40.7063284","-74.01683437","6","Callery pear","Good"
"276053","40.72227829","-74.0108185","6","ginkgo","Fair"
"282606","40.7061199","-74.01691519","7","Callery pear","Good"
"228991","40.7295402","-74.00290677","4","swamp white oak","Good"
"276292","40.72388103","-74.01033899","4","swamp white oak","Good"
"276050","40.72230721","-74.01113442","4","ginkgo","Good"
"315651","40.72787228","-73.9895258","10","honeylocust","Good"
"302677","40.73289172","-74.00713549","9","Callery pear","Good"
"282923","40.70783731","-74.01694466","9","willow oak","Good"
"276052","40.72228642","-74.01090733","6","ginkgo","Fair"
"279249","40.74786561","-73.97745018","11","ginkgo","Good"
"300406","40.73634591","-74.0068812","20","willow oak","Good"
"282924","40.70789366","-74.01690414","10","willow oak","Good"
"244733","40.74401766","-73.97348505","11","Callery pear","Fair"
"293559","40.73376819","-74.00583555","1","mulberry","Good"
"300407","40.73635982","-74.00678367","24","willow oak","Good"
"282302","40.71877425","-74.01108885","10","littleleaf linden","Fair"
"271727","40.72421934","-74.00137663","8","ginkgo","Fair"
"314511","40.72546977","-73.99152168","14","Callery pear","Good"
"276054","40.7222701","-74.01072895","6","ginkgo","Good"
"278424","40.71694387","-74.0147352","7","littleleaf linden","Good"
"279253","40.74803293","-73.97784815","12","ginkgo","Good"
"300639","40.73598281","-74.00944894","6","honeylocust","Good"
